timestamp,readableTimestamp,m&r-1,m&r-2,m&r-5,m&r-10,m&r-20,m&r-50,m&r-100,basket-1,basket-2,basket-5,basket-10,basket-20,basket-50,basket-100
1611100800000,"1/20/2021, 12:00:00 AM",1.2452492664914443,1.330708112214806,1.3383058292612946,1.3495815325718952,1.3443412678752804,1.35005106473938,1.3543650194719699,1.2440336076057987,1.5585537411286765,1.4889227489570487,1.5207835557719454,1.3752374017393951,1.474687780299235,1.5936193615472727
1611187200000,"1/21/2021, 12:00:00 AM",1.228008445267025,1.3134298021530435,1.3238244154833891,1.3350700251016858,1.3303171730263785,1.3368808739594542,1.3417081099312391,1.2262068831759936,1.5512439879871551,1.5133056694709943,1.5395950213317224,1.3812246260160261,1.4873788818281246,1.6324039649022122
1611273600000,"1/22/2021, 12:00:00 AM",1.0663050645608756,1.1322320230712624,1.1430873432400004,1.1529706765506191,1.1488619627623207,1.1551878910439122,1.1594932835529037,1.065166083507901,1.2927283718534328,1.3117206875919873,1.3254726344370853,1.1947488276123204,1.2779353162253573,1.404200617010097
1611360000000,"1/23/2021, 12:00:00 AM",1.1368702901535461,1.2086164186062545,1.2193439052142194,1.2303066540571106,1.225964721055972,1.232954489095652,1.2377721901927543,1.1356017384129684,1.404962447065595,1.3972932128101643,1.4303777620401554,1.2905723663681665,1.3891505884918876,1.530266174469285
1611446400000,"1/24/2021, 12:00:00 AM",1.1062334337569781,1.1829131395872248,1.1965653916878398,1.210071856020302,1.207272623394501,1.2154216551170631,1.2214173559672354,1.1049419430737997,1.385904593289992,1.418651794852354,1.460593963022289,1.3153234493741712,1.4164129521622062,1.5754687099989257
1611532800000,"1/25/2021, 12:00:00 AM",1.113372377040049,1.2169882077262333,1.228925856305877,1.2419112718803358,1.241938736524375,1.250168925160114,1.2565087449728038,1.112020263464713,1.4986772244536481,1.459236733191615,1.48904059640049,1.33260129455853,1.4826299245742272,1.6397640763803207
1611619200000,"1/26/2021, 12:00:00 AM",1.1169361632953425,1.2100843102733465,1.2205213877425602,1.232577388179645,1.2320405274748871,1.2395210785790198,1.2455315632130286,1.1155279901905002,1.4536475273718872,1.4139015069672185,1.4544693431274383,1.3059132097519768,1.4401135967038674,1.5977030564226755
1611705600000,"1/27/2021, 12:00:00 AM",1.1244545412810592,1.2222130009429366,1.231941692996265,1.2427007665860161,1.2437291103227133,1.2510677119529992,1.257919125434049,1.1226531504450028,1.4787396849405658,1.4166039732602331,1.4435316355863268,1.3083855425656574,1.4662640643134102,1.6297726968159154
1611792000000,"1/28/2021, 12:00:00 AM",1.0504662360789674,1.13626809648906,1.1442133733093294,1.1533901267188613,1.1558024328349754,1.16257211023816,1.1692491102527842,1.0490347651400271,1.3728202083174614,1.304642202939617,1.3294523310924693,1.2114217712025463,1.3767022052057685,1.5166724654097807
1611878400000,"1/29/2021, 12:00:00 AM",1.1430884453432018,1.2342144822622916,1.2431501261103473,1.254098998837602,1.2581279164289154,1.266944138127847,1.2743309563412661,1.1414743967019532,1.470238381190784,1.4032950290599169,1.4312730438412755,1.3074632233019774,1.5852726967351887,1.71892493779703
1611964800000,"1/30/2021, 12:00:00 AM",1.1784275952506031,1.2735744859831033,1.2820419538526544,1.2917719401185264,1.2982357692018693,1.3066238762841815,1.31402986929769,1.1767047908349988,1.5227232362680814,1.4400206340600128,1.4507619455268355,1.32704725690739,1.682568536039998,1.7974182139301123
1612051200000,"1/31/2021, 12:00:00 AM",1.1801627506057109,1.2735626371058917,1.2921089619635902,1.3030032165937526,1.3079062754684416,1.3167917006600827,1.3247842627037807,1.1783828399323368,1.5182435158996395,1.562328302869879,1.5362393587391157,1.3756134211607847,1.6700582100928127,1.8082480149462543
1612137600000,"2/1/2021, 12:00:00 AM",1.1401010075059714,1.2275322573335534,1.2517861918940563,1.2623332152946507,1.2691620717156256,1.2792193856639353,1.2876468516762354,1.1392843393218037,1.4612054199732507,1.5834096923415835,1.5231610977326533,1.3620042319573595,1.6948922938665,1.8211943005009064
1612224000000,"2/2/2021, 12:00:00 AM",1.1528816836858378,1.2475267304166775,1.2655326933111841,1.2784988342517993,1.2862101452148564,1.2980523128320411,1.3074904552846824,1.1510408919798485,1.502025366278283,1.4974017973662535,1.5390481615099043,1.4031169229173905,1.7485080185107595,1.893530577093494
1612310400000,"2/3/2021, 12:00:00 AM",1.2247265858425829,1.33962103958394,1.3568523378007005,1.3690991364863394,1.3736153987927968,1.3849674729887933,1.3943632464240856,1.2227094741203945,1.636395673394611,1.585986159817829,1.608530197627248,1.451703192062197,1.7832028038460084,1.9476572557648808
1612396800000,"2/4/2021, 12:00:00 AM",1.289851333645252,1.4191709824755014,1.4401267591975175,1.4519038488776712,1.4570860740666445,1.4691879192264838,1.479138974623618,1.2919225790870312,1.7703606490566919,1.7603560938360543,1.7264665670011516,1.5307037280219564,1.9458085536568546,2.0891203104672305
1612483200000,"2/5/2021, 12:00:00 AM",1.2725350379612057,1.3961026680292488,1.4205289859675625,1.431881347460082,1.4420681400250321,1.456169175166432,1.4669250453298677,1.2685541080887655,1.709124391798702,1.7426252185617068,1.7104703635569394,1.4992665593486167,2.058469442153789,2.175676487928892
1612569600000,"2/6/2021, 12:00:00 AM",1.3093629207084891,1.4479221390025194,1.4766612289932164,1.4917858220686915,1.5035431365807215,1.5215428356932625,1.5345734673930702,1.3096025186940876,1.8224274125292061,1.832566714425322,1.8765607494568104,1.6589288407411138,2.2193301877230165,2.3886515182954153
1612656000000,"2/7/2021, 12:00:00 AM",1.3578078354956171,1.4830043733047205,1.513114668894153,1.5279670518850859,1.537972501250718,1.5531383112254475,1.564738226289844,1.353416256838688,1.8166368322466184,1.8127126310718704,1.9135986727796053,1.6692865419145595,2.2132824514998353,2.346567039529791
1612742400000,"2/8/2021, 12:00:00 AM",1.3410897040517007,1.4556207041014912,1.485818484388419,1.5034563682189166,1.5165485160638565,1.5336160234986678,1.5455418681219215,1.338046324590185,1.757977710244132,1.7451007151364302,1.877895649114169,1.6815459364166372,2.3164124560922326,2.414658900367346
1612828800000,"2/9/2021, 12:00:00 AM",1.5987262283344066,1.7019632825402764,1.7303570058192577,1.7435489457168747,1.7526266207325267,1.7704714258199037,1.7822476903123134,1.5955794410670656,1.9831115451995545,1.9670818783087236,2.060660741398249,1.8250376889862496,2.4978290882301435,2.662304308540765
1612915200000,"2/10/2021, 12:00:00 AM",1.607533252073093,1.7166145659585839,1.7474968646521247,1.768252973876692,1.781109907630149,1.8050109146415023,1.819709152671585,1.6046066249783981,1.9998479682891497,2.014201453788688,2.2157423194099337,1.958757268354192,2.6294396763477517,2.8201896708804974
1613001600000,"2/11/2021, 12:00:00 AM",1.5563630940977928,1.6672354189811238,1.713593843663584,1.7398779196425926,1.7564680805345108,1.7848462316954867,1.8016705485604505,1.545312070091358,1.9499673849289363,2.0306411883785875,2.3780834764556666,2.06150972908985,2.729103002113031,2.979156181182614
1613088000000,"2/12/2021, 12:00:00 AM",1.6510312308127457,1.7553271549703855,1.801593174601833,1.8260991973753,1.842498698615636,1.873478973252798,1.8933484751931489,1.6475526299793057,2.0304294372302167,2.1215769173792367,2.4387560009146685,2.1747702761708556,2.894856613841866,3.1885602608118355
1613174400000,"2/13/2021, 12:00:00 AM",1.6324783608415345,1.7498118792460577,1.8079210299046151,1.8418964623371776,1.8607620538085472,1.8967536462119758,1.919306077365881,1.6337090041634683,2.0632365274586606,2.3071385119772407,2.608734766414329,2.343200516367477,3.0664430142733305,3.3756683258922915
1613260800000,"2/14/2021, 12:00:00 AM",1.6209925118829769,1.7359390868406146,1.793954772443141,1.8357521092095908,1.8559601073980587,1.8956051396710867,1.9193819043183824,1.617414904797136,2.0345407986138278,2.343945665161791,2.6784884996869427,2.4338018932992007,3.1413500303290016,3.4427113892530725
1613347200000,"2/15/2021, 12:00:00 AM",1.6786273889030456,1.784467998435292,1.8341173680894869,1.8745053855077491,1.8899736390102602,1.9247288451684517,1.946082940866204,1.6748388731915347,2.059286992837147,2.2841220999333953,2.6417880594612555,2.353229511651282,3.00779557598847,3.295766668873452
1613433600000,"2/16/2021, 12:00:00 AM",1.6542126447634982,1.7583966887653022,1.80676163779896,1.84393507404968,1.8572907617011631,1.8915778853363698,1.9125871640375922,1.650396130853903,2.0272814864656463,2.23179421848974,2.5732564703689835,2.3081089333173135,2.9510727727728296,3.2184415483871556
1613520000000,"2/17/2021, 12:00:00 AM",1.7005469847399097,1.7993776999351658,1.8490310107059589,1.8845249611059647,1.8966485271502873,1.9298692847928363,1.9519372308495613,1.6965552710346015,2.0549757336616854,2.278127441288549,2.601346322292525,2.340497987301107,2.943102259681756,3.2413410498839665
1613606400000,"2/18/2021, 12:00:00 AM",1.8009789878126896,1.897797202546969,1.947646587977596,1.9901360057165312,2.000577358661186,2.0360232755157583,2.059131158217469,1.796668979627716,2.1476789245449557,2.406931621708069,2.7734547519969923,2.4632250088182093,3.072191960454469,3.388916581106294
1613692800000,"2/19/2021, 12:00:00 AM",1.7868805897383364,1.9018777732907257,1.957907383822033,1.9993378017968269,2.0121485566766824,2.05076615175008,2.0772321100016677,1.7825211818806406,2.203557491183092,2.395838435248839,2.8600393213094373,2.5245877910272725,3.1956162319074113,3.5686040354926423
