timestamp,readableTimestamp,moonRug10,moonRug20,moonRug50,moonRug100,equalWeight10,equalWeight20,equalWeight50,equalWeight100,squareRoot10,squareRoot20,squareRoot50,squareRoot100,moonRug10_cap20p,moonRug20_cap10p,moonRug20_cap20p,moonRug50_cap5p,moonRug50_cap10p,moonRug50_cap20p,moonRug100_cap5p,moonRug100_cap10p,moonRug100_cap20p
1632614400000,"9/26/2021, 12:00:00 AM",3.10167638,3.19491575,3.36062362,3.53954789,5.1335438,4.7960364,5.10331502,6.23617438,4.20954227,4.26835711,4.59392433,5.25533012,4.49930122,4.85269924,4.32982724,5.00048186,4.81125725,4.31189275,5.28873112,4.99748787,4.45156571
1632700800000,"9/27/2021, 12:00:00 AM",3.13176854,3.22262255,3.38008506,3.55528062,5.1177924,4.80371455,5.08884605,6.23654094,4.21576518,4.27854627,4.58898454,5.25222133,4.51778766,4.84866818,4.35290336,4.98493799,4.80929484,4.33322034,5.27532085,4.99809766,4.47482246
1632787200000,"9/28/2021, 12:00:00 AM",3.03931221,3.13085161,3.29099269,3.46472139,4.98412681,4.67925803,4.99105293,6.09844469,4.1020805,4.16661244,4.48738399,5.13449546,4.39716294,4.72275496,4.23567118,4.87152545,4.69541633,4.22042883,5.15402751,4.88018806,4.35900763
1632873600000,"9/29/2021, 12:00:00 AM",2.94075217,3.02421097,3.18346208,3.34950298,4.85790922,4.51893337,4.85244281,5.89171022,3.98687157,4.03136862,4.35614229,4.96913667,4.26672795,4.5901055,4.10164445,4.73260409,4.55739556,4.08956892,5.00255774,4.73035624,4.21928943
1632960000000,"9/30/2021, 12:00:00 AM",3.01559215,3.09899114,3.25828617,3.42462036,4.9951427,4.62395165,4.93504907,5.9814781,4.09837968,4.13283181,4.44688539,5.05962,4.38598251,4.72162936,4.20733835,4.83701879,4.67202001,4.18436412,5.10750335,4.83929803,4.30982264
1633046400000,"10/1/2021, 12:00:00 AM",3.14280172,3.22851309,3.37633586,3.54475747,5.16867114,4.79900717,5.02132313,6.15445212,4.25268615,4.29198681,4.56372573,5.2068535,4.56517226,4.8946005,4.38168646,4.97342739,4.82798905,4.34088488,5.258731,5.00169784,4.47116647
1633132800000,"10/2/2021, 12:00:00 AM",3.39621832,3.479206,3.65549621,3.83014594,5.56870791,5.13304969,5.49269612,6.65406672,4.58518747,4.60611326,4.96243022,5.62840071,4.92617789,5.25969395,4.72106288,5.39205068,5.22073973,4.7042463,5.67995879,5.39987159,4.83859519
1633219200000,"10/3/2021, 12:00:00 AM",3.45583039,3.54453236,3.72135528,3.89504704,5.6247009,5.21860664,5.56074967,6.73364094,4.64551493,4.68041169,5.03171093,5.69717718,4.99071556,5.33011753,4.78922165,5.46083375,5.29028026,4.77055728,5.74334734,5.4660908,4.90241518
1633305600000,"10/4/2021, 12:00:00 AM",3.48989449,3.58572327,3.77353236,3.95426983,5.67913329,5.3075804,5.67375299,6.88260528,4.69041416,4.74495269,5.12168123,5.81037919,5.03821225,5.39351216,4.84391693,5.55586659,5.36617604,4.83645475,5.84449648,5.55140536,4.97537675
1633392000000,"10/5/2021, 12:00:00 AM",3.47061681,3.5626407,3.75382611,3.93914008,5.67940746,5.27336959,5.67979824,6.90664829,4.67845484,4.72036033,5.11512363,5.82055129,5.0290875,5.36982433,4.82961712,5.55266044,5.35616082,4.82850809,5.85210467,5.5513653,4.97491146
1633478400000,"10/6/2021, 12:00:00 AM",3.55352153,3.64271147,3.84499644,4.03031275,5.78106146,5.36736462,5.83567045,7.07105436,4.77127318,4.80972015,5.24415236,5.95602782,5.13761563,5.46637744,4.93532278,5.68328853,5.47823457,4.95216925,5.98147288,5.67685432,5.10113406
1633564800000,"10/7/2021, 12:00:00 AM",3.5618244,3.65592339,3.85005097,4.02374938,5.74676787,5.41274628,5.84679363,7.0338526,4.75164854,4.82483904,5.24910656,5.93374726,5.12886612,5.45165445,4.95232133,5.68783034,5.47175299,4.97590455,5.96627244,5.66520552,5.12099394
1633651200000,"10/8/2021, 12:00:00 AM",3.56785516,3.65782883,3.86165636,4.03730897,5.76647431,5.38468134,5.89367302,7.04496793,4.76516455,4.81769798,5.27399897,5.94968856,5.13271431,5.45705451,4.94622896,5.70606172,5.48392165,4.9782865,5.98199278,5.67483596,5.12147223
1633737600000,"10/9/2021, 12:00:00 AM",3.53784165,3.63161592,3.84301382,4.02175272,5.73143925,5.38225827,5.9239652,7.07921545,4.73002371,4.79778077,5.27813371,5.96206898,5.09264252,5.42483948,4.91504247,5.70580406,5.46586675,4.95957924,5.98146548,5.66248845,5.10704552
1633824000000,"10/10/2021, 12:00:00 AM",3.5946476,3.68782221,3.90624533,4.09644692,5.87539513,5.48408814,6.04595367,7.28129698,4.83094607,4.88835046,5.38416309,6.11290832,5.19399604,5.53709023,5.00606806,5.83176007,5.57776178,5.05142188,6.13102694,5.78977137,5.21042906
1633910400000,"10/11/2021, 12:00:00 AM",3.46841839,3.5539547,3.74514006,3.93257158,5.66458607,5.27185151,5.73944891,7.01117529,4.65992578,4.70624706,5.13425011,5.8724914,5.02133349,5.34027218,4.83474637,5.56910065,5.35238745,4.85520628,5.88495278,5.57051798,5.01880418
1633996800000,"10/12/2021, 12:00:00 AM",3.51435164,3.59916867,3.78585164,3.96586808,5.67746368,5.30702461,5.78152232,7.03308096,4.68804137,4.74169436,5.17146158,5.89641482,5.06514414,5.36729652,4.88501699,5.5996973,5.38895793,4.91059569,5.90669505,5.60435351,5.07214237
1634083200000,"10/13/2021, 12:00:00 AM",3.54344045,3.62086094,3.80292484,3.98440043,5.76615192,5.3121631,5.76012377,7.01519402,4.75349134,4.77180217,5.17755388,5.90115025,5.13173144,5.44036877,4.92774025,5.61708808,5.43094576,4.93294172,5.93560459,5.63971176,5.08951622
1634169600000,"10/14/2021, 12:00:00 AM",3.65499157,3.73078124,3.91620108,4.10932079,5.97027164,5.4620985,5.91258556,7.21772556,4.91279397,4.91571582,5.32433119,6.0840426,5.29019133,5.61767765,5.07498367,5.78516368,5.59013701,5.07591548,6.13477131,5.81538238,5.24484951
1634256000000,"10/15/2021, 12:00:00 AM",3.72497389,3.79937686,3.98718431,4.17758989,5.98253202,5.49298199,5.97821078,7.28023091,4.95241849,4.95760766,5.38265075,6.13839189,5.32963003,5.6391577,5.12221903,5.82850868,5.62886189,5.13754865,6.17220656,5.85606629,5.30795195
1634342400000,"10/16/2021, 12:00:00 AM",3.83110574,3.89969677,4.07678823,4.25498844,6.15873016,5.6074946,6.04429619,7.30264877,5.09563624,5.07960718,5.47464568,6.1977643,5.49405413,5.79647337,5.27211876,5.94254809,5.76103116,5.27161902,6.27624217,5.9712572,5.42928855
1634428800000,"10/17/2021, 12:00:00 AM",3.79348192,3.8685591,4.05777384,4.24875692,6.10091176,5.60311032,6.09517613,7.41475914,5.04638375,5.05421117,5.48761376,6.2547096,5.44177657,5.75213918,5.23239079,5.94840604,5.74445222,5.24961309,6.29897806,5.97677239,5.42385322
1634515200000,"10/18/2021, 12:00:00 AM",3.7789285,3.84949064,4.02772311,4.21465997,6.06254807,5.54876973,6.00430404,7.32006593,5.01735999,5.01464377,5.42086198,6.18150527,5.40956746,5.70747229,5.19849864,5.87807525,5.6857529,5.20735272,6.23041884,5.91718352,5.38092568
1634601600000,"10/19/2021, 12:00:00 AM",3.74904925,3.81959309,3.99389939,4.17596998,6.06046654,5.53641802,5.96169326,7.2547054,4.99795676,4.99433527,5.3861053,6.1306966,5.38301542,5.69509633,5.17175169,5.85428296,5.656815,5.17408737,6.19646567,5.87883442,5.34060193
1634688000000,"10/20/2021, 12:00:00 AM",3.80421848,3.87543351,4.05055265,4.23169435,6.06744213,5.57964495,6.03523226,7.33127661,5.02705693,5.03529223,5.44376942,6.19427689,5.41858108,5.71755055,5.2181623,5.90015735,5.6958585,5.23476192,6.24450069,5.92670086,5.40789369
1634774400000,"10/21/2021, 12:00:00 AM",4.01517946,4.09107448,4.28038583,4.46780213,6.3588002,5.8638634,6.3752983,7.72150332,5.28465685,5.29700157,5.74351624,6.51924055,5.69167348,5.99839844,5.4850008,6.20967659,5.98977224,5.51327404,6.55978501,6.22638622,5.69073452
1634860800000,"10/22/2021, 12:00:00 AM",3.93710713,4.01259179,4.20296145,4.38884321,6.25353367,5.7546593,6.26815374,7.57030887,5.19627169,5.20367071,5.64622423,6.40014381,5.5978527,5.89908695,5.38783436,6.10286824,5.89500966,5.41068008,6.44412136,6.12098349,5.58016046
1634947200000,"10/23/2021, 12:00:00 AM",3.92606838,4.00840327,4.2136992,4.41291933,6.31570486,5.81990065,6.35375836,7.71315516,5.22487595,5.24154806,5.70931501,6.49947028,5.62218572,5.95437613,5.4074789,6.18086093,5.95417162,5.43399343,6.53669128,6.19057314,5.61129458
1635033600000,"10/24/2021, 12:00:00 AM",4.01348797,4.10413384,4.30614541,4.50522839,6.3712449,5.94563558,6.44109515,7.82796559,5.29487129,5.34191445,5.79643544,6.59533756,5.69172835,6.02558873,5.49533482,6.26361422,6.02828994,5.52377442,6.61799618,6.26984835,5.70494323
1635120000000,"10/25/2021, 12:00:00 AM",3.96798833,4.05283268,4.25106379,4.4545307,6.37009635,5.88142018,6.37177118,7.7697581,5.26672405,5.28986821,5.73470068,6.54505642,5.6536065,5.97784807,5.44473954,6.21320052,5.97457414,5.46536479,6.57512154,6.22268541,5.65144824
1635206400000,"10/26/2021, 12:00:00 AM",4.07006837,4.17144355,4.38854693,4.6031734,6.47100216,6.0889021,6.64547145,8.10215321,5.37302497,5.44836528,5.94826796,6.79988488,5.77710516,6.12519914,5.5908525,6.41836057,6.15672793,5.63674678,6.79578468,6.42413415,5.83730145
1635292800000,"10/27/2021, 12:00:00 AM",4.00850979,4.1248133,4.35285918,4.57599218,6.40117523,6.0819359,6.63735975,8.11460695,5.30789544,5.41883229,5.93122754,6.7983611,5.70172019,6.08073185,5.53404549,6.40564593,6.12413783,5.5860998,6.78337295,6.39676549,5.79057054
1635379200000,"10/28/2021, 12:00:00 AM",3.82439443,3.96761168,4.15080953,4.34821897,6.16260727,5.89340554,6.20610862,7.56922493,5.08080908,5.24577312,5.61187267,6.39171556,5.44035482,5.87175012,5.341054,6.14655723,5.84676484,5.33545961,6.45676137,6.08021373,5.51054628
1635465600000,"10/29/2021, 12:00:00 AM",4.06062689,4.20804855,4.38907059,4.59967069,6.47290034,6.19803135,6.47681102,7.96932994,5.3530166,5.52408234,5.87722357,6.72148255,5.71265228,6.15952469,5.61566492,6.43265388,6.11541283,5.60468836,6.77161638,6.37442169,5.798945
1635552000000,"10/30/2021, 12:00:00 AM",4.17726466,4.32234859,4.5146883,4.73404063,6.65667716,6.34337369,6.67850309,8.23766603,5.50255022,5.6622789,6.05022903,6.93253848,5.86114449,6.31919704,5.75597426,6.6161954,6.27881792,5.758154,6.97181789,6.55205791,5.96308399
1635638400000,"10/31/2021, 12:00:00 AM",4.06482094,4.20801234,4.40518513,4.65179227,6.40143766,6.1332365,6.56013015,8.32180422,5.32126278,5.48898532,5.91507776,6.91721184,5.68359299,6.13660488,5.59688863,6.44265582,6.11982521,5.62033032,6.87087765,6.45320107,5.87036221
1635724800000,"11/1/2021, 12:00:00 AM",4.09268339,4.23819878,4.43814704,4.68645149,6.52181016,6.22464517,6.62270023,8.39652696,5.39691541,5.55951841,5.97752194,6.98060772,5.75977979,6.22388897,5.65817509,6.52582364,6.19618847,5.67135175,6.94906192,6.52163676,5.91543797
1635811200000,"11/2/2021, 12:00:00 AM",4.15671567,4.30303581,4.49842761,4.75474556,6.67582967,6.33597175,6.68238934,8.52900566,5.50764782,5.65869774,6.04906016,7.08470856,5.8661756,6.34592267,5.74896922,6.61877373,6.28759206,5.74356368,7.06128834,6.61943435,5.99244539
1635897600000,"11/3/2021, 12:00:00 AM",4.30481709,4.44699035,4.64346465,4.91744348,6.80347207,6.46516885,6.84367013,8.85835587,5.64917803,5.79513035,6.19906055,7.32409051,6.02312035,6.4844221,5.90294472,6.75528804,6.43543738,5.90466086,7.25213646,6.80821286,6.18424247
1635984000000,"11/4/2021, 12:00:00 AM",4.39575148,4.53408512,4.72699999,4.99891117,6.95117003,6.60191615,6.91671028,8.91588107,5.78636901,5.91906564,6.29375476,7.40413866,6.19052282,6.65431623,6.03482439,6.84345734,6.57426261,6.01390022,7.35774397,6.92994223,6.28065993
1636070400000,"11/5/2021, 12:00:00 AM",4.35037971,4.47554193,4.67108226,4.94189488,6.895082,6.49342344,6.83578106,8.81948247,5.73737651,5.83530228,6.21944382,7.3204971,6.13886401,6.57457838,5.95708188,6.75247621,6.50106205,5.93913764,7.26835233,6.85162835,6.20206237
1636156800000,"11/6/2021, 12:00:00 AM",4.33011231,4.48301432,4.69758547,4.96709534,6.87817061,6.55059812,6.95412883,8.88991724,5.71320364,5.87056965,6.30223844,7.38274289,6.09521328,6.61169981,5.96664359,6.86625844,6.55086477,5.97067735,7.34408276,6.89093547,6.22573038
1636243200000,"11/7/2021, 12:00:00 AM",4.38041963,4.51820933,4.72486633,5.00479462,6.956274,6.55819638,6.93852044,8.98218975,5.78254901,5.89933478,6.30968634,7.44319247,6.17218942,6.66880506,6.01177174,6.86912476,6.58550869,6.00300085,7.39113472,6.94412465,6.27196282
1636329600000,"11/8/2021, 12:00:00 AM",4.457463,4.59330243,4.81334321,5.10033109,7.05929659,6.65868821,7.12078154,9.20319769,5.87339057,5.98826541,6.44622416,7.60797709,6.26958081,6.76030578,6.10383537,6.99684061,6.70007042,6.11401532,7.53286431,7.07244418,6.39329564
1636416000000,"11/9/2021, 12:00:00 AM",4.61607905,4.75407838,4.98205486,5.26416398,7.27414181,6.9099506,7.37683351,9.46947262,6.06233753,6.19412758,6.67476685,7.83662643,6.48341835,6.96694089,6.31718831,7.23296662,6.92552621,6.34078261,7.76194595,7.29704649,6.61942282
1636502400000,"11/10/2021, 12:00:00 AM",4.54996978,4.69298217,4.93128475,5.22410957,7.18954578,6.86857368,7.39447115,9.51896935,5.98672506,6.13679417,6.65295235,7.84516125,6.40807096,6.89731267,6.24989544,7.19755448,6.87871911,6.28728454,7.73990228,7.26690995,6.57842767
1636588800000,"11/11/2021, 12:00:00 AM",4.38516394,4.53242806,4.74159587,5.02209571,6.85132028,6.63150765,7.0248654,9.09832092,5.72797532,5.91093061,6.34665653,7.50274027,6.13037468,6.60766027,6.00726197,6.86652494,6.56797582,6.02522366,7.39366749,6.94970318,6.31151919
1636675200000,"11/12/2021, 12:00:00 AM",4.46570041,4.62960649,4.84951809,5.14061073,6.96603741,6.7906623,7.20789449,9.32552656,5.82633374,6.04466476,6.50317945,7.6893295,6.22811596,6.7468713,6.12740999,7.03996689,6.71292208,6.15268336,7.57339749,7.10654238,6.44789859
1636761600000,"11/13/2021, 12:00:00 AM",4.39988865,4.55026429,4.76801284,5.05473635,6.85600581,6.65549384,7.10207574,9.17577529,5.73513683,5.92779338,6.39392711,7.56196593,6.12930306,6.61612629,6.01545575,6.90704358,6.59106193,6.0475109,7.43764234,6.98249222,6.34108361
1636848000000,"11/14/2021, 12:00:00 AM",4.43388087,4.5930657,4.81686677,5.11110149,6.95101321,6.75738751,7.20798012,9.32157562,5.80356636,6.01019507,6.4837067,7.67433923,6.20297554,6.7209128,6.08969483,7.0116113,6.68656138,6.11760528,7.55058489,7.08133273,6.41368379
1636934400000,"11/15/2021, 12:00:00 AM",4.40512398,4.56658274,4.79473642,5.09082442,6.91642577,6.73794106,7.21678106,9.33944874,5.7700733,5.98612283,6.47755262,7.67730395,6.17147399,6.69254412,6.06681029,7.0052523,6.67109508,6.10399907,7.54486174,7.072271,6.40488101
1637020800000,"11/16/2021, 12:00:00 AM",4.35881261,4.50937076,4.73824006,5.03117647,6.83432352,6.59708312,7.11523213,9.21899487,5.70573068,5.88818905,6.38869275,7.57575858,6.1011931,6.59836446,5.9816923,6.90485081,6.58360932,6.02303023,7.44076728,6.97902701,6.31959349
1637107200000,"11/17/2021, 12:00:00 AM",4.07384532,4.21220997,4.42058521,4.70271409,6.43306344,6.17901624,6.63696052,8.67176284,5.35564993,5.51545069,5.96597681,7.11257217,5.73053051,6.19423604,5.60842778,6.4582135,6.16610176,5.63496723,6.98068843,6.54979604,5.92273794
1637193600000,"11/18/2021, 12:00:00 AM",4.0954367,4.24462799,4.45224305,4.73990413,6.44664522,6.25928417,6.68120605,8.75579641,5.37225024,5.56516355,6.00567538,7.17356564,5.74535998,6.22552171,5.64194374,6.50020909,6.19744563,5.66651809,7.02956629,6.59124598,5.96186835
1637280000000,"11/19/2021, 12:00:00 AM",3.84285133,3.97401005,4.17098493,4.43707086,6.07772701,5.87063519,6.28188775,8.18772292,5.05688228,5.21705958,5.63877017,6.71568353,5.41586788,5.8420122,5.29772677,6.09775741,5.82494818,5.32074741,6.58572608,6.18574828,5.59134749
1637366400000,"11/20/2021, 12:00:00 AM",4.08244782,4.23557552,4.45433148,4.74033954,6.38714651,6.23190833,6.72119194,8.72193651,5.33498661,5.53986615,6.01697597,7.15634934,5.69785863,6.18558998,5.60567504,6.49303662,6.17873935,5.64705673,7.00461261,6.56468191,5.93651365
1637452800000,"11/21/2021, 12:00:00 AM",4.17663665,4.34257597,4.56301965,4.86074494,6.49259256,6.38296387,6.86463224,8.96563545,5.43709097,5.67357392,6.15205302,7.3450665,5.80836142,6.32546922,5.73810313,6.64144162,6.31536554,5.77957761,7.17785606,6.72361533,6.08576495
1637539200000,"11/22/2021, 12:00:00 AM",4.14696547,4.32352248,4.54835209,4.85075789,6.50274858,6.43394401,6.88315571,8.99445089,5.4293568,5.68984627,6.16404972,7.36327883,5.80322415,6.34160948,5.7349399,6.66142871,6.32882371,5.77140398,7.19325026,6.73505428,6.07607691
1637625600000,"11/23/2021, 12:00:00 AM",3.94724709,4.12542509,4.35268549,4.64814997,6.24215487,6.17496577,6.64556684,8.64392757,5.19222483,5.4539379,5.93545996,7.0829373,5.54418647,6.08181072,5.48755625,6.42388157,6.08299262,5.5309264,6.92306439,6.4732872,5.82364734
1637712000000,"11/24/2021, 12:00:00 AM",4.09993482,4.28041308,4.51295758,4.81908002,6.36674159,6.35405573,6.85849244,8.92010946,5.33132651,5.6126722,6.11769724,7.30834594,5.68697088,6.22678808,5.6429103,6.58987561,6.24161119,5.70115477,7.11646327,6.65760896,6.01315309
1637798400000,"11/25/2021, 12:00:00 AM",3.99490073,4.15778006,4.40710493,4.72864014,6.17535532,6.1368922,6.79888309,8.90549867,5.17915858,5.42988193,6.01429128,7.2527794,5.52723117,6.02384653,5.47331552,6.44489925,6.0946375,5.57330506,7.00580974,6.5468733,5.91248191
1637884800000,"11/26/2021, 12:00:00 AM",4.15579919,4.32257295,4.58063269,4.91004011,6.31707216,6.32523509,7.04954316,9.22374395,5.33201143,5.60175512,6.22293986,7.50185956,5.68572489,6.18869078,5.64500719,6.6385716,6.28547341,5.76320789,7.21857651,6.75096286,6.1168364
1637971200000,"11/27/2021, 12:00:00 AM",3.80112719,3.94520116,4.1845148,4.49527726,5.8554271,5.78737107,6.46068988,8.49583269,4.9217885,5.13445885,5.70579054,6.903518,5.26053888,5.70593923,5.1881331,6.09765634,5.78735104,5.28603677,6.64702764,6.22035356,5.61390243
1638057600000,"11/28/2021, 12:00:00 AM",3.83201375,3.99108873,4.22988122,4.54230749,5.89489328,5.88125135,6.52565915,8.58805406,4.95745124,5.20709815,5.76885097,6.97752477,5.29951481,5.77909721,5.25131236,6.17313077,5.85374711,5.34454278,6.71901599,6.28649505,5.67363777
1638144000000,"11/29/2021, 12:00:00 AM",3.97003386,4.12734915,4.36794766,4.68089585,6.04485959,6.0344817,6.70940884,8.80555377,5.10304377,5.35382876,5.93216193,7.15888389,5.4556414,5.931,5.40978752,6.33576862,6.0129052,5.51189147,6.89273853,6.45580079,5.84852436
1638230400000,"11/30/2021, 12:00:00 AM",4.08239515,4.25450858,4.49111005,4.80670992,6.18079555,6.22096028,6.84807702,8.97597721,5.22593919,5.51169436,6.06954693,7.30954626,5.57625252,6.08602505,5.55396667,6.48780609,6.15095606,5.64660653,7.043306,6.59786159,5.98593731
1638316800000,"12/1/2021, 12:00:00 AM",4.18182703,4.37104269,4.59253905,4.8972076,6.21526385,6.32608406,6.86565713,8.95440897,5.29155961,5.61966473,6.12516125,7.33083929,5.63424324,6.1797388,5.65232842,6.55240941,6.21546662,5.72534331,7.08145367,6.64686245,6.05239348
1638403200000,"12/2/2021, 12:00:00 AM",4.1876967,4.38542018,4.59988682,4.89505483,6.25197706,6.41323985,6.85984754,8.8834065,5.32268196,5.67402873,6.13960576,7.30387943,5.68788457,6.25711653,5.70159051,6.57795361,6.25961875,5.75114641,7.08885467,6.66554209,6.05861678
1638489600000,"12/3/2021, 12:00:00 AM",4.18060892,4.36320666,4.57836761,4.86487258,6.29037888,6.3657046,6.82486374,8.79271047,5.33989785,5.6448326,6.11168981,7.24081997,5.7046228,6.24500866,5.6808159,6.55079684,6.24154291,5.72686657,7.05015411,6.628783,6.01889039
1638576000000,"12/4/2021, 12:00:00 AM",3.95020229,4.1403609,4.35284287,4.62578792,5.9966034,6.11903368,6.54225917,8.39358267,5.07368025,5.40027903,5.8511509,6.91512505,5.42411838,5.97308985,5.41821041,6.28407873,5.97378295,5.46183588,6.74155823,6.33287685,5.73306974
1638662400000,"12/5/2021, 12:00:00 AM",3.81168192,3.97072287,4.14461513,4.37348853,5.76242473,5.74495864,6.0385932,7.6337981,4.87997833,5.12091443,5.46692111,6.36886891,5.20618795,5.67597291,5.15853429,5.88519667,5.63784872,5.16270754,6.27126862,5.92439517,5.38086168
1638748800000,"12/6/2021, 12:00:00 AM",3.82529047,3.96534977,4.11226419,4.3177446,5.63714925,5.61290722,5.81914404,7.34494151,4.82894524,5.0404544,5.32077732,6.16369038,5.16851709,5.57512711,5.10996875,5.71063591,5.52449723,5.0948151,6.08265293,5.78651998,5.29518471
1638835200000,"12/7/2021, 12:00:00 AM",3.92410441,4.0788001,4.23637057,4.45626143,5.70608257,5.7667902,6.00649529,7.61742537,4.91437457,5.17036615,5.48046368,6.37750374,5.25558641,5.69642325,5.22854412,5.87099534,5.66519353,5.2298005,6.2679049,5.94972357,5.4503988
1638921600000,"12/8/2021, 12:00:00 AM",3.90679963,4.06081198,4.2235725,4.44916039,5.73144352,5.77822336,6.04071594,7.67063249,4.91501713,5.16730295,5.49292415,6.40659175,5.25367372,5.69019458,5.22067618,5.88424511,5.66638767,5.22680526,6.28421264,5.96150208,5.45356057
1639008000000,"12/9/2021, 12:00:00 AM",4.00748766,4.16351529,4.33811683,4.5696472,5.85310998,5.89690404,6.21606695,7.86965831,5.02424169,5.27796777,5.63840386,6.56899265,5.35611011,5.80465225,5.32293988,6.02666956,5.79601519,5.342601,6.43110625,6.09412907,5.57401011
1639094400000,"12/10/2021, 12:00:00 AM",3.81938511,3.96049026,4.12101617,4.32842226,5.60336446,5.58734111,5.86989647,7.35430612,4.81083392,5.02322839,5.34541939,6.17729804,5.14756851,5.55447356,5.08766346,5.72190843,5.53473831,5.08902915,6.09086262,5.78873937,5.28727561
1639180800000,"12/11/2021, 12:00:00 AM",3.63216206,3.77448861,3.93459164,4.135536,5.35491788,5.37934529,5.67416137,7.11227946,4.59610596,4.82113169,5.14817398,5.95576808,4.94267968,5.33588385,4.89112481,5.51098167,5.33517458,4.89576448,5.86539011,5.57945937,5.0867611
1639267200000,"12/12/2021, 12:00:00 AM",3.73623377,3.88122914,4.05072769,4.26296376,5.48996038,5.52517157,5.86161096,7.36750446,4.71813035,4.95134184,5.30761109,6.15936479,5.07039618,5.47586207,5.0232796,5.67795143,5.48161261,5.04056343,6.0575115,5.74919108,5.2478647
1639353600000,"12/13/2021, 12:00:00 AM",3.77698237,3.92765918,4.09704839,4.31167855,5.56747895,5.61049443,5.93400461,7.46683385,4.77398602,5.01934441,5.37238669,6.23698078,5.12277647,5.54516457,5.08460698,5.75404831,5.5436157,5.09997351,6.13155495,5.81590186,5.31043097
1639440000000,"12/14/2021, 12:00:00 AM",3.50829138,3.63693886,3.78862821,3.97879525,5.18148554,5.16632215,5.44663372,6.84089778,4.45169036,4.64549394,4.95443161,5.72984998,4.80903429,5.1545227,4.73884122,5.30797426,5.15948936,4.73695065,5.65393318,5.39266008,4.91706581
1639526400000,"12/15/2021, 12:00:00 AM",3.58128643,3.72899781,3.88204177,4.07820863,5.36562074,5.37537375,5.5986765,7.0334637,4.5724013,4.80437135,5.09890849,5.89540671,4.92120523,5.3243797,4.8753707,5.4913269,5.30136497,4.86641994,5.83289135,5.54522256,5.0516802
1639612800000,"12/16/2021, 12:00:00 AM",3.70153028,3.86186701,4.02463811,4.23636174,5.49261339,5.54079489,5.80343037,7.33226949,4.69940917,4.95854028,5.27876629,6.13173935,5.05081194,5.49253144,5.02334816,5.67838804,5.46812092,5.02304782,6.04704453,5.73752185,5.22643992
1639699200000,"12/17/2021, 12:00:00 AM",3.65232228,3.81098637,3.96356578,4.16782324,5.39114219,5.44048803,5.66360214,7.15247292,4.62325483,4.87901946,5.17034624,5.99671581,4.97024474,5.40338341,4.946003,5.56578876,5.36960313,4.93593494,5.92353964,5.62840968,5.13134103
1639785600000,"12/18/2021, 12:00:00 AM",3.6218801,3.7806388,3.92631468,4.13797515,5.4013061,5.41994123,5.58589788,7.14860445,4.60928825,4.85524242,5.11604451,5.97438261,4.94568102,5.38132998,4.9114211,5.52430065,5.33057084,4.88662382,5.89498524,5.59694637,5.08823818
1639872000000,"12/19/2021, 12:00:00 AM",3.69516395,3.86631227,4.01815277,4.23431403,5.53098983,5.56088431,5.73038327,7.31406404,4.70956375,4.97599629,5.24599538,6.11643821,5.04271789,5.5171481,5.0219607,5.67549071,5.45623826,4.99794491,6.04286366,5.72653448,5.20152706
1639958400000,"12/20/2021, 12:00:00 AM",3.67388886,3.83984181,3.99170095,4.19998395,5.51427733,5.52834401,5.70004427,7.20487854,4.690165,4.9451743,5.21603179,6.04784168,5.02224614,5.4836508,4.99208479,5.64055229,5.42463207,4.96874349,5.99217946,5.68182057,5.16163615
1640044800000,"12/21/2021, 12:00:00 AM",3.70920522,3.86815205,4.01036507,4.21744325,5.5993755,5.56615476,5.68006087,7.21560204,4.74694254,4.98051767,5.21885286,6.05717404,5.07324145,5.52011527,5.02750246,5.65687834,5.44409451,4.99054465,6.01070686,5.70070586,5.18300316
1640131200000,"12/22/2021, 12:00:00 AM",3.78575329,3.95689534,4.10720476,4.32784739,5.77643112,5.75539911,5.88033007,7.4918193,4.8705349,5.12812917,5.38356413,6.27072304,5.19444676,5.67794893,5.16154049,5.84887172,5.59786227,5.12852797,6.2173713,5.87540566,5.33668551
1640217600000,"12/23/2021, 12:00:00 AM",3.76852381,3.96096703,4.1274173,4.3531088,5.76798895,5.82185814,5.99926653,7.59660824,4.86013379,5.16570727,5.46078815,6.34978538,5.18522821,5.7186206,5.17995592,5.92847486,5.65246869,5.15999996,6.29030081,5.92944608,5.36773301
1640304000000,"12/24/2021, 12:00:00 AM",3.89429424,4.10720276,4.29769091,4.53827723,6.03207932,6.11647188,6.35945147,8.00479228,5.05400294,5.39835483,5.74997354,6.67860945,5.37859566,5.96855293,5.38897479,6.24421285,5.91606459,5.38598678,6.60979942,6.20762531,5.60465732
1640390400000,"12/25/2021, 12:00:00 AM",3.83782652,4.04376522,4.22893698,4.47157157,5.92551456,6.02758677,6.2486131,7.93053597,4.97329987,5.31353762,5.65387098,6.59956892,5.30470497,5.87243856,5.31189429,6.13349414,5.82352489,5.30831518,6.50974178,6.12472193,5.53421295
1640476800000,"12/26/2021, 12:00:00 AM",3.89386284,4.10969233,4.30897228,4.56214242,6.02219099,6.1369493,6.41187581,8.14087992,5.04799714,5.40474973,5.78078088,6.75735674,5.37209168,5.96487172,5.38748633,6.26408855,5.92923675,5.39598507,6.64686386,6.24157323,5.63023743
